benchmark,consensus_replicate,converged,convergence_tolerance,dual_residual,final_status,iteration,iteration_count,maximum_iterations,method,primal_residual,raw_conflict_count,rho,unresolved_conflict_count
pglib_case30_ieee,qci_sample_020,False,1e-06,1.7282495508016697e-16,completed,4,30,200,QCi SC-CMPO,41.20338587023561,351,1.0,0
pglib_case30_ieee,qci_sample_020,False,1e-06,1.8110629401701108e-16,completed,5,30,200,QCi SC-CMPO,20.601692935118052,351,1.0,0
pglib_case30_ieee,qci_sample_020,False,1e-06,2.093344805947788e-16,completed,6,30,200,QCi SC-CMPO,10.300846467558793,351,1.0,0
pglib_case30_ieee,qci_sample_020,False,1e-06,2.3586179718254317e-16,completed,7,30,200,QCi SC-CMPO,5.1504232337790175,351,1.0,0
pglib_case30_ieee,qci_sample_020,False,1e-06,2.0434424045405772e-16,completed,8,30,200,QCi SC-CMPO,2.5752116168895607,351,1.0,0
pglib_case30_ieee,qci_sample_020,False,1e-06,2.1048137032046954e-16,completed,9,30,200,QCi SC-CMPO,1.28760580844525,351,1.0,0
pglib_case30_ieee,qci_sample_020,False,1e-06,1.9757578940826426e-16,completed,10,30,200,QCi SC-CMPO,0.6438029042219431,351,1.0,0
pglib_case30_ieee,qci_sample_020,False,1e-06,2.0848460718333484e-16,completed,11,30,200,QCi SC-CMPO,0.3219014521105743,351,1.0,0
pglib_case30_ieee,qci_sample_020,False,1e-06,1.6633456452985916e-16,completed,12,30,200,QCi SC-CMPO,0.16095072605591257,351,1.0,0
pglib_case30_ieee,qci_sample_020,False,1e-06,2.0646853419539796e-16,completed,13,30,200,QCi SC-CMPO,0.08047536302784475,351,1.0,0
pglib_case30_ieee,qci_sample_020,False,1e-06,1.9221800716075972e-16,completed,14,30,200,QCi SC-CMPO,0.04023768151420669,351,1.0,0
pglib_case30_ieee,qci_sample_020,False,1e-06,2.2528708921214257e-16,completed,15,30,200,QCi SC-CMPO,0.020118840757476376,351,1.0,0
pglib_case30_ieee,qci_sample_020,False,1e-06,2.0404212486563517e-16,completed,16,30,200,QCi SC-CMPO,0.01005942037786057,351,1.0,0
pglib_case30_ieee,qci_sample_020,False,1e-06,2.1583892094662716e-16,completed,17,30,200,QCi SC-CMPO,0.005029710189253093,351,1.0,0
pglib_case30_ieee,qci_sample_020,False,1e-06,3.403017577265665e-12,completed,18,30,200,QCi SC-CMPO,0.0025148550948047854,351,1.0,0
pglib_case30_ieee,qci_sample_020,False,1e-06,2.27678738927019e-16,completed,19,30,200,QCi SC-CMPO,0.0012574275473597265,351,1.0,0
pglib_case30_ieee,qci_sample_020,False,1e-06,3.4030175761479183e-12,completed,20,30,200,QCi SC-CMPO,0.0006287137736798634,351,1.0,0
pglib_case30_ieee,qci_sample_020,False,1e-06,3.4030175749970107e-12,completed,21,30,200,QCi SC-CMPO,0.00031435688683993163,351,1.0,0
pglib_case30_ieee,qci_sample_020,False,1e-06,1.8843920332467887e-16,completed,22,30,200,QCi SC-CMPO,0.0001571784434199658,351,1.0,0
pglib_case30_ieee,qci_sample_020,False,1e-06,3.403017575473645e-12,completed,23,30,200,QCi SC-CMPO,7.858922170998296e-05,351,1.0,0
pglib_case30_ieee,qci_sample_020,False,1e-06,3.403017578012893e-12,completed,24,30,200,QCi SC-CMPO,3.929461085499154e-05,351,1.0,0
pglib_case30_ieee,qci_sample_020,False,1e-06,2.37004115015476e-16,completed,25,30,200,QCi SC-CMPO,1.9647305427495653e-05,351,1.0,0
pglib_case30_ieee,qci_sample_020,False,1e-06,3.4030175758428373e-12,completed,26,30,200,QCi SC-CMPO,9.823652713748114e-06,351,1.0,0
pglib_case30_ieee,qci_sample_020,False,1e-06,3.4030175763230083e-12,completed,27,30,200,QCi SC-CMPO,4.911826356874551e-06,351,1.0,0
pglib_case30_ieee,qci_sample_020,False,1e-06,2.1073856033330592e-16,completed,28,30,200,QCi SC-CMPO,2.455913178437005e-06,351,1.0,0
pglib_case30_ieee,qci_sample_020,False,1e-06,3.403017575739817e-12,completed,29,30,200,QCi SC-CMPO,1.2279566296093655e-06,351,1.0,0
pglib_case30_ieee,qci_sample_020,True,1e-06,1.9563189697393444e-16,completed,30,30,200,QCi SC-CMPO,6.139785102859796e-07,351,1.0,0
pglib_case30_ieee,qci_sample_021,False,1e-06,2.854661289398182e-16,completed,1,30,200,QCi SC-CMPO,335.5532921707617,455,1.0,0
pglib_case30_ieee,qci_sample_021,False,1e-06,6.075106657592845e-16,completed,2,30,200,QCi SC-CMPO,167.7766460853808,455,1.0,0
pglib_case30_ieee,qci_sample_021,False,1e-06,9.789218246522309e-16,completed,3,30,200,QCi SC-CMPO,83.88832304269006,455,1.0,0
pglib_case30_ieee,qci_sample_021,False,1e-06,8.903457315245797e-16,completed,4,30,200,QCi SC-CMPO,41.94416152134553,455,1.0,0
pglib_case30_ieee,qci_sample_021,False,1e-06,1.0468221434325045e-15,completed,5,30,200,QCi SC-CMPO,20.972080760672686,455,1.0,0
pglib_case30_ieee,qci_sample_021,False,1e-06,1.1505718556012474e-15,completed,6,30,200,QCi SC-CMPO,10.486040380336382,455,1.0,0
pglib_case30_ieee,qci_sample_021,False,1e-06,1.1049777171501052e-15,completed,7,30,200,QCi SC-CMPO,5.243020190167968,455,1.0,0
pglib_case30_ieee,qci_sample_021,False,1e-06,1.3318589175772748e-15,completed,8,30,200,QCi SC-CMPO,2.6215100950840724,455,1.0,0
pglib_case30_ieee,qci_sample_021,False,1e-06,1.4706103899749404e-15,completed,9,30,200,QCi SC-CMPO,1.310755047541755,455,1.0,0
pglib_case30_ieee,qci_sample_021,False,1e-06,1.3023986009267497e-15,completed,10,30,200,QCi SC-CMPO,0.6553775237712364,455,1.0,0
pglib_case30_ieee,qci_sample_021,False,1e-06,9.994531061066187e-16,completed,11,30,200,QCi SC-CMPO,0.3276887618855485,455,1.0,0
pglib_case30_ieee,qci_sample_021,False,1e-06,1.1744571278029933e-15,completed,12,30,200,QCi SC-CMPO,0.16384438094298467,455,1.0,0
pglib_case30_ieee,qci_sample_021,False,1e-06,1.0038206883542974e-15,completed,13,30,200,QCi SC-CMPO,0.0819221904714489,455,1.0,0
pglib_case30_ieee,qci_sample_021,False,1e-06,1.073653699426431e-15,completed,14,30,200,QCi SC-CMPO,0.040961095235585235,455,1.0,0
pglib_case30_ieee,qci_sample_021,False,1e-06,1.0062529368516648e-15,completed,15,30,200,QCi SC-CMPO,0.02048054761810613,455,1.0,0
pglib_case30_ieee,qci_sample_021,False,1e-06,1.450838277883701e-15,completed,16,30,200,QCi SC-CMPO,0.010240273808574724,455,1.0,0
pglib_case30_ieee,qci_sample_021,False,1e-06,1.3328658181548643e-15,completed,17,30,200,QCi SC-CMPO,0.0051201369046678475,455,1.0,0
pglib_case30_ieee,qci_sample_021,False,1e-06,1.1399623577158951e-15,completed,18,30,200,QCi SC-CMPO,0.0025600684519552735,455,1.0,0
pglib_case30_ieee,qci_sample_021,False,1e-06,1.3184168127787604e-15,completed,19,30,200,QCi SC-CMPO,0.001280034225977637,455,1.0,0
pglib_case30_ieee,qci_sample_021,False,1e-06,1.3134389019170376e-15,completed,20,30,200,QCi SC-CMPO,0.0006400171134190482,455,1.0,0
pglib_case30_ieee,qci_sample_021,False,1e-06,1.5415717370769903e-15,completed,21,30,200,QCi SC-CMPO,0.00032000855649440784,455,1.0,0
pglib_case30_ieee,qci_sample_021,False,1e-06,1.4701832630598336e-15,completed,22,30,200,QCi SC-CMPO,0.00016000427824720408,455,1.0,0
pglib_case30_ieee,qci_sample_021,False,1e-06,1.1670806243377443e-15,completed,23,30,200,QCi SC-CMPO,8.000213912359884e-05,455,1.0,0
pglib_case30_ieee,qci_sample_021,False,1e-06,1.3132965574560546e-15,completed,24,30,200,QCi SC-CMPO,4.000106956180249e-05,455,1.0,0
pglib_case30_ieee,qci_sample_021,False,1e-06,1.3249272433018368e-15,completed,25,30,200,QCi SC-CMPO,2.0000534780900202e-05,455,1.0,0
pglib_case30_ieee,qci_sample_021,False,1e-06,1.1037005685938902e-15,completed,26,30,200,QCi SC-CMPO,1.0000267390449195e-05,455,1.0,0
pglib_case30_ieee,qci_sample_021,False,1e-06,1.1867008075987169e-15,completed,27,30,200,QCi SC-CMPO,5.000133695226194e-06,455,1.0,0
pglib_case30_ieee,qci_sample_021,False,1e-06,1.5307822790396525e-15,completed,28,30,200,QCi SC-CMPO,2.500066847615124e-06,455,1.0,0
pglib_case30_ieee,qci_sample_021,False,1e-06,1.363688106587234e-15,completed,29,30,200,QCi SC-CMPO,1.250033423807556e-06,455,1.0,0
pglib_case30_ieee,qci_sample_021,True,1e-06,1.3761127920569683e-15,completed,30,30,200,QCi SC-CMPO,6.25016620895628e-07,455,1.0,0
pglib_case30_ieee,qci_sample_022,False,1e-06,6.131407058289218e-16,completed,1,30,200,QCi SC-CMPO,480.38263213790543,375,1.0,0
pglib_case30_ieee,qci_sample_022,False,1e-06,8.35899147800174e-16,completed,2,30,200,QCi SC-CMPO,240.19131606895263,375,1.0,0
pglib_case30_ieee,qci_sample_022,False,1e-06,8.389177332444566e-16,completed,3,30,200,QCi SC-CMPO,120.09565803447632,375,1.0,0
pglib_case30_ieee,qci_sample_022,False,1e-06,9.018426786219965e-16,completed,4,30,200,QCi SC-CMPO,60.04782901723827,375,1.0,0
pglib_case30_ieee,qci_sample_022,False,1e-06,1.004367441771582e-15,completed,5,30,200,QCi SC-CMPO,30.023914508619168,375,1.0,0
pglib_case30_ieee,qci_sample_022,False,1e-06,1.015428372284893e-15,completed,6,30,200,QCi SC-CMPO,15.011957254309548,375,1.0,0
pglib_case30_ieee,qci_sample_022,False,1e-06,1.1787545369139375e-15,completed,7,30,200,QCi SC-CMPO,7.505978627154922,375,1.0,0
pglib_case30_ieee,qci_sample_022,False,1e-06,1.3126619438652596e-15,completed,8,30,200,QCi SC-CMPO,3.752989313577118,375,1.0,0
pglib_case30_ieee,qci_sample_022,False,1e-06,1.2004888101362879e-15,completed,9,30,200,QCi SC-CMPO,1.8764946567885432,375,1.0,0
pglib_case30_ieee,qci_sample_022,False,1e-06,1.3934397846471676e-15,completed,10,30,200,QCi SC-CMPO,0.938247328393944,375,1.0,0
pglib_case30_ieee,qci_sample_022,False,1e-06,1.231101414653741e-15,completed,11,30,200,QCi SC-CMPO,0.46912366419736895,375,1.0,0
pglib_case30_ieee,qci_sample_022,False,1e-06,1.3447318963090022e-15,completed,12,30,200,QCi SC-CMPO,0.23456183209891962,375,1.0,0
pglib_case30_ieee,qci_sample_022,False,1e-06,1.0616281545989918e-15,completed,13,30,200,QCi SC-CMPO,0.11728091604932041,375,1.0,0
pglib_case30_ieee,qci_sample_022,False,1e-06,1.3009084887785786e-15,completed,14,30,200,QCi SC-CMPO,0.05864045802429377,375,1.0,0
pglib_case30_ieee,qci_sample_022,False,1e-06,1.4274065750357937e-15,completed,15,30,200,QCi SC-CMPO,0.029320229012498752,375,1.0,0
pglib_case30_ieee,qci_sample_022,False,1e-06,1.3384693009306703e-15,completed,16,30,200,QCi SC-CMPO,0.014660114506402717,375,1.0,0
pglib_case30_ieee,qci_sample_022,False,1e-06,1.5401375234643289e-15,completed,17,30,200,QCi SC-CMPO,0.007330057252803397,375,1.0,0
pglib_case30_ieee,qci_sample_022,False,1e-06,1.7015093849740238e-12,completed,18,30,200,QCi SC-CMPO,0.0036650286264851986,375,1.0,0
pglib_case30_ieee,qci_sample_022,False,1e-06,1.701509350338073e-12,completed,19,30,200,QCi SC-CMPO,0.001832514313301122,375,1.0,0
pglib_case30_ieee,qci_sample_022,False,1e-06,1.4077406699791034e-15,completed,20,30,200,QCi SC-CMPO,0.0009162571566210528,375,1.0,0
pglib_case30_ieee,qci_sample_022,False,1e-06,1.701509418860135e-12,completed,21,30,200,QCi SC-CMPO,0.0004581285783252807,375,1.0,0
pglib_case30_ieee,qci_sample_022,False,1e-06,1.701509245581159e-12,completed,22,30,200,QCi SC-CMPO,0.00022906428916264138,375,1.0,0
pglib_case30_ieee,qci_sample_022,False,1e-06,1.2633742750904645e-15,completed,23,30,200,QCi SC-CMPO,0.00011453214458132125,375,1.0,0
pglib_case30_ieee,qci_sample_022,False,1e-06,1.7015094727808166e-12,completed,24,30,200,QCi SC-CMPO,5.726607229065891e-05,375,1.0,0
pglib_case30_ieee,qci_sample_022,False,1e-06,1.7015093919776568e-12,completed,25,30,200,QCi SC-CMPO,2.8633036145331064e-05,375,1.0,0
pglib_case30_ieee,qci_sample_022,False,1e-06,1.4080655979698651e-15,completed,26,30,200,QCi SC-CMPO,1.4316518072663196e-05,375,1.0,0
pglib_case30_ieee,qci_sample_022,False,1e-06,1.7015094190865207e-12,completed,27,30,200,QCi SC-CMPO,7.158259036333224e-06,375,1.0,0
pglib_case30_ieee,qci_sample_022,False,1e-06,1.4080826534282028e-15,completed,28,30,200,QCi SC-CMPO,3.579129681835488e-06,375,1.0,0
pglib_case30_ieee,qci_sample_022,False,1e-06,1.5523129340401934e-15,completed,29,30,200,QCi SC-CMPO,1.7895647457721827e-06,375,1.0,0
pglib_case30_ieee,qci_sample_022,True,1e-06,1.5278177569575507e-15,completed,30,30,200,QCi SC-CMPO,8.947821855339094e-07,375,1.0,0
pglib_case30_ieee,qci_sample_023,False,1e-06,6.946045952370194e-16,completed,1,30,200,QCi SC-CMPO,487.84641454251965,471,1.0,0
pglib_case30_ieee,qci_sample_023,False,1e-06,1.98505772481534e-15,completed,2,30,200,QCi SC-CMPO,243.92320727125986,471,1.0,0
pglib_case30_ieee,qci_sample_023,False,1e-06,2.701427618090216e-15,completed,3,30,200,QCi SC-CMPO,121.96160363562993,471,1.0,0
pglib_case30_ieee,qci_sample_023,False,1e-06,2.528710701027314e-15,completed,4,30,200,QCi SC-CMPO,60.980801817815774,471,1.0,0
pglib_case30_ieee,qci_sample_023,False,1e-06,3.830097372921284e-15,completed,5,30,200,QCi SC-CMPO,30.49040090890676,471,1.0,0
pglib_case30_ieee,qci_sample_023,False,1e-06,5.0446331351654655e-15,completed,6,30,200,QCi SC-CMPO,15.245200454454078,471,1.0,0
pglib_case30_ieee,qci_sample_023,False,1e-06,4.062984580692848e-15,completed,7,30,200,QCi SC-CMPO,7.622600227226599,471,1.0,0
pglib_case30_ieee,qci_sample_023,False,1e-06,3.579463914981131e-15,completed,8,30,200,QCi SC-CMPO,3.811300113612925,471,1.0,0
pglib_case30_ieee,qci_sample_023,False,1e-06,4.7062776152566725e-15,completed,9,30,200,QCi SC-CMPO,1.9056500568072183,471,1.0,0
pglib_case30_ieee,qci_sample_023,False,1e-06,3.008908747901312e-15,completed,10,30,200,QCi SC-CMPO,0.9528250284032612,471,1.0,0
pglib_case30_ieee,qci_sample_023,False,1e-06,4.493276045998339e-15,completed,11,30,200,QCi SC-CMPO,0.47641251420197417,471,1.0,0
pglib_case30_ieee,qci_sample_023,False,1e-06,4.122057063411099e-15,completed,12,30,200,QCi SC-CMPO,0.2382062571006316,471,1.0,0
pglib_case30_ieee,qci_sample_023,False,1e-06,3.121522948159592e-15,completed,13,30,200,QCi SC-CMPO,0.11910312854989905,471,1.0,0
pglib_case30_ieee,qci_sample_023,False,1e-06,4.0838618232209496e-15,completed,14,30,200,QCi SC-CMPO,0.05955156427468792,471,1.0,0
pglib_case30_ieee,qci_sample_023,False,1e-06,4.75570699705084e-15,completed,15,30,200,QCi SC-CMPO,0.029775782137963832,471,1.0,0
pglib_case30_ieee,qci_sample_023,False,1e-06,4.779601716958266e-15,completed,16,30,200,QCi SC-CMPO,0.014887891068839794,471,1.0,0
pglib_case30_ieee,qci_sample_023,False,1e-06,4.671720792977297e-15,completed,17,30,200,QCi SC-CMPO,0.007443945534757133,471,1.0,0
pglib_case30_ieee,qci_sample_023,False,1e-06,3.7384349435873365e-15,completed,18,30,200,QCi SC-CMPO,0.0037219727672494133,471,1.0,0
pglib_case30_ieee,qci_sample_023,False,1e-06,3.4030197514786e-12,completed,19,30,200,QCi SC-CMPO,0.0018609863836311115,471,1.0,0
pglib_case30_ieee,qci_sample_023,False,1e-06,4.09203949796274e-15,completed,20,30,200,QCi SC-CMPO,0.000930493191815551,471,1.0,0
pglib_case30_ieee,qci_sample_023,False,1e-06,3.403019838856445e-12,completed,21,30,200,QCi SC-CMPO,0.0004652465959077629,471,1.0,0
pglib_case30_ieee,qci_sample_023,False,1e-06,3.4030202926833774e-12,completed,22,30,200,QCi SC-CMPO,0.0002326232979538769,471,1.0,0
pglib_case30_ieee,qci_sample_023,False,1e-06,3.2624693108802947e-15,completed,23,30,200,QCi SC-CMPO,0.00011631164897694741,471,1.0,0
pglib_case30_ieee,qci_sample_023,False,1e-06,3.403020914316233e-12,completed,24,30,200,QCi SC-CMPO,5.815582448847188e-05,471,1.0,0
pglib_case30_ieee,qci_sample_023,False,1e-06,3.403020710550497e-12,completed,25,30,200,QCi SC-CMPO,2.9077912244223378e-05,471,1.0,0
pglib_case30_ieee,qci_sample_023,False,1e-06,3.566561935687587e-15,completed,26,30,200,QCi SC-CMPO,1.4538956122097964e-05,471,1.0,0
pglib_case30_ieee,qci_sample_023,False,1e-06,3.4030196514084987e-12,completed,27,30,200,QCi SC-CMPO,7.269478061030445e-06,471,1.0,0
pglib_case30_ieee,qci_sample_023,False,1e-06,3.403019877270119e-12,completed,28,30,200,QCi SC-CMPO,3.6347390305361795e-06,471,1.0,0
pglib_case30_ieee,qci_sample_023,False,1e-06,3.4030210259643366e-12,completed,29,30,200,QCi SC-CMPO,1.8173693503993205e-06,471,1.0,0
pglib_case30_ieee,qci_sample_023,True,1e-06,3.819150437361064e-15,completed,30,30,200,QCi SC-CMPO,9.086848400896837e-07,471,1.0,0
pglib_case30_ieee,qci_sample_024,False,1e-06,9.034429204057723e-16,completed,1,31,200,QCi SC-CMPO,653.462525191626,471,1.0,0
pglib_case30_ieee,qci_sample_024,False,1e-06,3.2067028572453605e-15,completed,2,31,200,QCi SC-CMPO,326.73126259581306,471,1.0,0
pglib_case30_ieee,qci_sample_024,False,1e-06,4.266960130206004e-15,completed,3,31,200,QCi SC-CMPO,163.3656312979065,471,1.0,0
pglib_case30_ieee,qci_sample_024,False,1e-06,3.81347619811253e-15,completed,4,31,200,QCi SC-CMPO,81.68281564895368,471,1.0,0
pglib_case30_ieee,qci_sample_024,False,1e-06,4.707541569418554e-15,completed,5,31,200,QCi SC-CMPO,40.841407824477024,471,1.0,0
pglib_case30_ieee,qci_sample_024,False,1e-06,3.4030199456303632e-12,completed,6,31,200,QCi SC-CMPO,20.42070391223755,471,1.0,0
pglib_case30_ieee,qci_sample_024,False,1e-06,3.4030192547244842e-12,completed,7,31,200,QCi SC-CMPO,10.210351956119649,471,1.0,0
pglib_case30_ieee,qci_sample_024,False,1e-06,4.167176983364908e-15,completed,8,31,200,QCi SC-CMPO,5.105175978059384,471,1.0,0
pglib_case30_ieee,qci_sample_024,False,1e-06,4.317506139498277e-15,completed,9,31,200,QCi SC-CMPO,2.5525879890299215,471,1.0,0
pglib_case30_ieee,qci_sample_024,False,1e-06,4.215339497036796e-15,completed,10,31,200,QCi SC-CMPO,1.2762939945153533,471,1.0,0
pglib_case30_ieee,qci_sample_024,False,1e-06,4.462356219449218e-15,completed,11,31,200,QCi SC-CMPO,0.6381469972571413,471,1.0,0
pglib_case30_ieee,qci_sample_024,False,1e-06,4.4162857225493884e-15,completed,12,31,200,QCi SC-CMPO,0.31907349862872314,471,1.0,0
pglib_case30_ieee,qci_sample_024,False,1e-06,3.4030194928716102e-12,completed,13,31,200,QCi SC-CMPO,0.15953674931367362,471,1.0,0
pglib_case30_ieee,qci_sample_024,False,1e-06,3.7049080224603255e-15,completed,14,31,200,QCi SC-CMPO,0.07976837465738255,471,1.0,0
pglib_case30_ieee,qci_sample_024,False,1e-06,4.557638562560652e-15,completed,15,31,200,QCi SC-CMPO,0.03988418732855485,471,1.0,0
pglib_case30_ieee,qci_sample_024,False,1e-06,4.238957876742095e-15,completed,16,31,200,QCi SC-CMPO,0.019942093664406326,471,1.0,0
pglib_case30_ieee,qci_sample_024,False,1e-06,3.40302025004898e-12,completed,17,31,200,QCi SC-CMPO,0.009971046832181184,471,1.0,0
pglib_case30_ieee,qci_sample_024,False,1e-06,3.4030200309141986e-12,completed,18,31,200,QCi SC-CMPO,0.004985523415942743,471,1.0,0
pglib_case30_ieee,qci_sample_024,False,1e-06,4.0201002979544576e-15,completed,19,31,200,QCi SC-CMPO,0.002492761708151136,471,1.0,0
pglib_case30_ieee,qci_sample_024,False,1e-06,3.403020661344043e-12,completed,20,31,200,QCi SC-CMPO,0.0012463808540016058,471,1.0,0
pglib_case30_ieee,qci_sample_024,False,1e-06,4.812595607459266e-12,completed,21,31,200,QCi SC-CMPO,0.0006231904270007833,471,1.0,0
pglib_case30_ieee,qci_sample_024,False,1e-06,3.403020362990826e-12,completed,22,31,200,QCi SC-CMPO,0.00031159521350037375,471,1.0,0
pglib_case30_ieee,qci_sample_024,False,1e-06,3.4030203219994443e-12,completed,23,31,200,QCi SC-CMPO,0.000155797606750205,471,1.0,0
pglib_case30_ieee,qci_sample_024,False,1e-06,4.81259549315134e-12,completed,24,31,200,QCi SC-CMPO,7.789880337510551e-05,471,1.0,0
pglib_case30_ieee,qci_sample_024,False,1e-06,3.403019770574901e-12,completed,25,31,200,QCi SC-CMPO,3.8949401687554403e-05,471,1.0,0
pglib_case30_ieee,qci_sample_024,False,1e-06,3.4030194065619816e-12,completed,26,31,200,QCi SC-CMPO,1.9474700843768667e-05,471,1.0,0
pglib_case30_ieee,qci_sample_024,False,1e-06,4.81259570396207e-12,completed,27,31,200,QCi SC-CMPO,9.737350421889627e-06,471,1.0,0
pglib_case30_ieee,qci_sample_024,False,1e-06,4.812595343759666e-12,completed,28,31,200,QCi SC-CMPO,4.868675107858521e-06,471,1.0,0
pglib_case30_ieee,qci_sample_024,False,1e-06,4.7443066485084965e-15,completed,29,31,200,QCi SC-CMPO,2.4343376054692733e-06,471,1.0,0
pglib_case30_ieee,qci_sample_024,False,1e-06,4.35633035178836e-15,completed,30,31,200,QCi SC-CMPO,1.2171691734769463e-06,471,1.0,0
pglib_case30_ieee,qci_sample_024,True,1e-06,4.434689518644028e-15,completed,31,31,200,QCi SC-CMPO,6.085847598835135e-07,471,1.0,0
pglib_case30_ieee,qci_sample_025,False,1e-06,1.7728839976828627e-15,completed,1,31,200,QCi SC-CMPO,663.7940194478504,471,1.0,0
pglib_case30_ieee,qci_sample_025,False,1e-06,3.4030206516132887e-12,completed,2,31,200,QCi SC-CMPO,331.89700972392524,471,1.0,0
pglib_case30_ieee,qci_sample_025,False,1e-06,3.403021347852051e-12,completed,3,31,200,QCi SC-CMPO,165.94850486196196,471,1.0,0
pglib_case30_ieee,qci_sample_025,False,1e-06,8.721685904233563e-15,completed,4,31,200,QCi SC-CMPO,82.97425243098154,471,1.0,0
pglib_case30_ieee,qci_sample_025,False,1e-06,1.1588244706445782e-14,completed,5,31,200,QCi SC-CMPO,41.487126215491045,471,1.0,0
pglib_case30_ieee,qci_sample_025,False,1e-06,1.1814672710144308e-14,completed,6,31,200,QCi SC-CMPO,20.74356310774521,471,1.0,0
pglib_case30_ieee,qci_sample_025,False,1e-06,1.3235615908600308e-14,completed,7,31,200,QCi SC-CMPO,10.371781553872605,471,1.0,0
pglib_case30_ieee,qci_sample_025,False,1e-06,1.0131906667046414e-14,completed,8,31,200,QCi SC-CMPO,5.185890776936584,471,1.0,0
pglib_case30_ieee,qci_sample_025,False,1e-06,1.2444545919000009e-14,completed,9,31,200,QCi SC-CMPO,2.5929453884681664,471,1.0,0
pglib_case30_ieee,qci_sample_025,False,1e-06,3.4030393363046344e-12,completed,10,31,200,QCi SC-CMPO,1.2964726942340021,471,1.0,0
pglib_case30_ieee,qci_sample_025,False,1e-06,3.403038256030415e-12,completed,11,31,200,QCi SC-CMPO,0.6482363471173924,471,1.0,0
pglib_case30_ieee,qci_sample_025,False,1e-06,9.90127399747904e-15,completed,12,31,200,QCi SC-CMPO,0.3241181735583037,471,1.0,0
pglib_case30_ieee,qci_sample_025,False,1e-06,1.1326132723673848e-14,completed,13,31,200,QCi SC-CMPO,0.16205908677943923,471,1.0,0
pglib_case30_ieee,qci_sample_025,False,1e-06,1.0354601482360451e-14,completed,14,31,200,QCi SC-CMPO,0.08102954338895563,471,1.0,0
pglib_case30_ieee,qci_sample_025,False,1e-06,3.4030347145758136e-12,completed,15,31,200,QCi SC-CMPO,0.04051477169496297,471,1.0,0
pglib_case30_ieee,qci_sample_025,False,1e-06,1.2266912553729744e-14,completed,16,31,200,QCi SC-CMPO,0.02025738584725771,471,1.0,0
pglib_case30_ieee,qci_sample_025,False,1e-06,1.1309792554616377e-14,completed,17,31,200,QCi SC-CMPO,0.010128692924023195,471,1.0,0
pglib_case30_ieee,qci_sample_025,False,1e-06,9.914263830977162e-15,completed,18,31,200,QCi SC-CMPO,0.005064346461900998,471,1.0,0
pglib_case30_ieee,qci_sample_025,False,1e-06,9.263987292107909e-15,completed,19,31,200,QCi SC-CMPO,0.002532173230950518,471,1.0,0
pglib_case30_ieee,qci_sample_025,False,1e-06,1.2183749290163859e-14,completed,20,31,200,QCi SC-CMPO,0.001266086615444466,471,1.0,0
pglib_case30_ieee,qci_sample_025,False,1e-06,9.137640719544218e-15,completed,21,31,200,QCi SC-CMPO,0.0006330433077376969,471,1.0,0
pglib_case30_ieee,qci_sample_025,False,1e-06,1.1923568023841908e-14,completed,22,31,200,QCi SC-CMPO,0.0003165216538688437,471,1.0,0
pglib_case30_ieee,qci_sample_025,False,1e-06,8.808056015021824e-15,completed,23,31,200,QCi SC-CMPO,0.00015826082693445477,471,1.0,0
pglib_case30_ieee,qci_sample_025,False,1e-06,1.1459007127445742e-14,completed,24,31,200,QCi SC-CMPO,7.913041346724949e-05,471,1.0,0
pglib_case30_ieee,qci_sample_025,False,1e-06,1.3154459247165493e-14,completed,25,31,200,QCi SC-CMPO,3.956520673364175e-05,471,1.0,0
pglib_case30_ieee,qci_sample_025,False,1e-06,1.1853519739017569e-14,completed,26,31,200,QCi SC-CMPO,1.9782603366871255e-05,471,1.0,0
pglib_case30_ieee,qci_sample_025,False,1e-06,1.0182575605833591e-14,completed,27,31,200,QCi SC-CMPO,9.891301683463801e-06,471,1.0,0
pglib_case30_ieee,qci_sample_025,False,1e-06,1.7015325795797208e-12,completed,28,31,200,QCi SC-CMPO,4.945650841681843e-06,471,1.0,0
pglib_case30_ieee,qci_sample_025,False,1e-06,3.403033434861096e-12,completed,29,31,200,QCi SC-CMPO,2.472824770956765e-06,471,1.0,0
pglib_case30_ieee,qci_sample_025,False,1e-06,1.1366340298681412e-14,completed,30,31,200,QCi SC-CMPO,1.236413030408771e-06,471,1.0,0
pglib_case30_ieee,qci_sample_025,True,1e-06,7.032876200087992e-15,completed,31,31,200,QCi SC-CMPO,6.182068433986014e-07,471,1.0,0
pglib_case30_ieee,qci_sample_026,False,1e-06,3.4030202911013783e-12,completed,1,31,200,QCi SC-CMPO,732.0788389228848,471,1.0,0
pglib_case30_ieee,qci_sample_026,False,1e-06,1.7015180259233093e-12,completed,2,31,200,QCi SC-CMPO,366.0394194614424,471,1.0,0
pglib_case30_ieee,qci_sample_026,False,1e-06,6.4421716433287374e-15,completed,3,31,200,QCi SC-CMPO,183.01970973072113,471,1.0,0
pglib_case30_ieee,qci_sample_026,False,1e-06,3.804694907993947e-12,completed,4,31,200,QCi SC-CMPO,91.50985486536035,471,1.0,0
pglib_case30_ieee,qci_sample_026,False,1e-06,3.4030232085015596e-12,completed,5,31,200,QCi SC-CMPO,45.754927432680624,471,1.0,0
pglib_case30_ieee,qci_sample_026,False,1e-06,7.0000475143435055e-15,completed,6,31,200,QCi SC-CMPO,22.877463716340078,471,1.0,0
