method_name,scenario,patch,raw_energy,repaired_energy,expected_cost_component,critical_load_served_fraction,noncritical_load_served_fraction,energy_not_served_kwh,critical_energy_not_served_kwh,feasibility_pass,runtime_seconds,repeats,notes,repeat,backend,dataset,payload,payload_name,restart_count,gpu_backend,best_energy,median_energy,mean_energy,std_energy,candidate_batch_size,gpu_local_steps,qci_energy,decoded_objective,runtime,wall_clock_runtime_seconds,expected_operating_cost,risk_adjusted_cost,feasibility_after_repair,pre_repair_violation,post_repair_violation,pre_repair_violation_count,post_repair_violation_count,pre_repair_violation_magnitude,post_repair_violation_magnitude,time_to_good_solution,status,scenario_probability,scenario_total_load_kwh,total_upgrade_cost,max_fraction_customers_unserved_per_hour,total_hours_critical_infrastructure_unserved,total_critical_infrastructure_unserved_hours_proxy
qBraid GPU-parallel random restart baseline,normal,MG1-MG2-MG3,21620.49591279543,21620.49591279543,21634.895912795357,1.0,1.0,0.0,0.0,True,0.007365988567471504,512,"qBraid GPU batch random restart baseline using qbraid_cupy_cuda:device_0; restarts=512, local_steps=0, median_energy=37897064.354633, std_energy=6478142.459922.",12,classical,qci_small_synthetic,results/phase3/phase3_qci_small_qbraid_gpu/qci_payloads/normal_MG1-MG2-MG3.json,normal_MG1-MG2-MG3.json,512,qbraid_cupy_cuda:device_0,21620.495912795774,37897064.35463328,37509640.7668193,6478142.459921796,512,0,,21620.49591279543,0.007365988567471504,0.007365988567471504,21634.895912795357,21634.895912795357,True,False,False,0,0,0.0,0.0,0.007365988567471504,COMPLETED,0.375,10124.343,0.0,0.0,0,0
qBraid GPU-parallel random restart baseline,renewable_shortfall,MG1-MG2-MG3,22650.75263560448,22650.75263560448,22665.152635604645,1.0,1.0,0.0,0.0,True,0.006937671452760696,512,"qBraid GPU batch random restart baseline using qbraid_cupy_cuda:device_0; restarts=512, local_steps=0, median_energy=35362811.223059, std_energy=5640592.936323.",12,classical,qci_small_synthetic,results/phase3/phase3_qci_small_qbraid_gpu/qci_payloads/renewable_shortfall_MG1-MG2-MG3.json,renewable_shortfall_MG1-MG2-MG3.json,512,qbraid_cupy_cuda:device_0,22650.75263560349,35362811.22305885,35176273.31588347,5640592.936322802,512,0,,22650.75263560448,0.006937671452760696,0.006937671452760696,22665.152635604645,22665.152635604645,True,False,False,0,0,0.0,0.0,0.006937671452760696,COMPLETED,0.125,10326.82986,0.0,0.0,0,0
qBraid GPU-parallel random restart baseline,demand_surge,MG1-MG2-MG3,22725.277040168596,22725.277040168596,22739.677040168644,1.0,1.0,0.0,0.0,True,0.006583159789443016,512,"qBraid GPU batch random restart baseline using qbraid_cupy_cuda:device_0; restarts=512, local_steps=0, median_energy=42286748.831895, std_energy=6971360.161582.",12,classical,qci_small_synthetic,results/phase3/phase3_qci_small_qbraid_gpu/qci_payloads/demand_surge_MG1-MG2-MG3.json,demand_surge_MG1-MG2-MG3.json,512,qbraid_cupy_cuda:device_0,22725.277040168363,42286748.83189547,42186502.80715081,6971360.1615822,512,0,,22725.277040168596,0.006583159789443016,0.006583159789443016,22739.677040168644,22739.677040168644,True,False,False,0,0,0.0,0.0,0.006583159789443016,COMPLETED,0.125,12372.342199800001,0.0,0.0,0,0
qBraid GPU-parallel random restart baseline,pcc_failure,MG1-MG2-MG3,74337.13526797318,74337.13526797318,22440.512233424328,1.0,0.9856348043586406,74.15860433507169,0.0,True,0.007104191929101944,512,"qBraid GPU batch random restart baseline using qbraid_cupy_cuda:device_0; restarts=512, local_steps=0, median_energy=36695554.737232, std_energy=6256018.886793.",12,classical,qci_small_synthetic,results/phase3/phase3_qci_small_qbraid_gpu/qci_payloads/pcc_failure_MG1-MG2-MG3.json,pcc_failure_MG1-MG2-MG3.json,512,qbraid_cupy_cuda:device_0,74337.13526797302,36695554.73723236,36488563.40725833,6256018.886793033,512,0,,74337.13526797318,0.007104191929101944,0.007104191929101944,22440.512233424328,22440.512233424328,True,False,False,0,0,0.0,0.0,0.007104191929101944,COMPLETED,0.0625,10630.560150000001,0.0,0.006975982759955662,0,0
qBraid GPU-parallel random restart baseline,local_generator_failure,MG1-MG2-MG3,47892.84817926389,47892.84817926389,15242.71417926372,1.0,0.9908739176391357,46.66362000000004,0.0,True,0.024605322629213333,512,"qBraid GPU batch random restart baseline using qbraid_cupy_cuda:device_0; restarts=512, local_steps=0, median_energy=36734506.319755, std_energy=5913752.712453.",12,classical,qci_small_synthetic,results/phase3/phase3_qci_small_qbraid_gpu/qci_payloads/local_generator_failure_MG1-MG2-MG3.json,local_generator_failure_MG1-MG2-MG3.json,512,qbraid_cupy_cuda:device_0,47892.848179263834,36734506.31975536,36421130.8483164,5913752.712452766,512,0,,47892.84817926389,0.024605322629213333,0.024605322629213333,15242.71417926372,15242.71417926372,True,False,False,0,0,0.0,0.0,0.024605322629213333,COMPLETED,0.0625,10529.31672,0.0,0.004431780450802132,0,0
qBraid GPU-parallel random restart baseline,storm_forced_islanding,MG1-MG2-MG3,2138117.013435573,2138117.013435573,22356.01930193228,0.9989538604180611,0.49484081743733,2937.1260192909167,6.428729099999941,True,0.01095978170633316,512,"qBraid GPU batch random restart baseline using qbraid_cupy_cuda:device_0; restarts=512, local_steps=0, median_energy=37807861.573396, std_energy=5209224.414799.",12,classical,qci_small_synthetic,results/phase3/phase3_qci_small_qbraid_gpu/qci_payloads/storm_forced_islanding_MG1-MG2-MG3.json,storm_forced_islanding_MG1-MG2-MG3.json,512,qbraid_cupy_cuda:device_0,2138117.0134355724,37807861.57339627,37792024.236265674,5209224.414799073,512,0,,2138117.013435573,0.01095978170633316,0.01095978170633316,22356.01930193228,22357.626484207278,True,False,False,0,0,0.0,0.0,0.01095978170633316,COMPLETED,0.0625,11946.724740000001,0.0,0.24585198731974103,4,4
qBraid GPU-parallel random restart baseline,restoration,MG1-MG2-MG3,35487.67347190309,35487.67347190309,22408.963534706505,1.0,0.9961503045831922,18.70444276742319,0.0,True,0.006689310073852539,512,"qBraid GPU batch random restart baseline using qbraid_cupy_cuda:device_0; restarts=512, local_steps=0, median_energy=32977841.729032, std_energy=5283606.448002.",12,classical,qci_small_synthetic,results/phase3/phase3_qci_small_qbraid_gpu/qci_payloads/restoration_MG1-MG2-MG3.json,restoration_MG1-MG2-MG3.json,512,qbraid_cupy_cuda:device_0,35487.67347190255,32977841.729031608,32937190.255309395,5283606.448001988,512,0,,35487.67347190309,0.006689310073852539,0.006689310073852539,22408.963534706505,22408.963534706505,True,False,False,0,0,0.0,0.0,0.006689310073852539,COMPLETED,0.125,10006.54084,0.0,0.0018692216487694053,0,0
qBraid GPU-parallel random restart baseline,combined_high_stress,MG1-MG2-MG3,15558069.274899298,15558069.274899298,16915.457694558812,0.8197331302785233,0.2608386485511962,5955.712336523494,1222.813933509494,True,0.008783191442489624,512,"qBraid GPU batch random restart baseline using qbraid_cupy_cuda:device_0; restarts=512, local_steps=0, median_energy=45239279.442261, std_energy=5413035.435781.",12,classical,qci_small_synthetic,results/phase3/phase3_qci_small_qbraid_gpu/qci_payloads/combined_high_stress_MG1-MG2-MG3.json,combined_high_stress_MG1-MG2-MG3.json,512,qbraid_cupy_cuda:device_0,15558069.274899306,45239279.442261115,45277256.50798172,5413035.435780859,512,0,,15558069.274899298,0.008783191442489624,0.008783191442489624,16915.457694558812,17221.161177936185,True,False,False,0,0,0.0,0.0,0.008783191442489624,COMPLETED,0.0625,13186.41898,0.0,0.4516550206357461,4,4
qBraid GPU-parallel random restart baseline,normal,MG1-MG2-MG3,21620.49591279543,21620.49591279543,21634.895912795357,1.0,1.0,0.0,0.0,True,0.007397474721074104,512,"qBraid GPU batch random restart baseline using qbraid_cupy_cuda:device_0; restarts=512, local_steps=0, median_energy=37507227.349474, std_energy=6694579.688268.",13,classical,qci_small_synthetic,results/phase3/phase3_qci_small_qbraid_gpu/qci_payloads/normal_MG1-MG2-MG3.json,normal_MG1-MG2-MG3.json,512,qbraid_cupy_cuda:device_0,21620.495912795774,37507227.34947351,38001739.71309648,6694579.688268003,512,0,,21620.49591279543,0.007397474721074104,0.007397474721074104,21634.895912795357,21634.895912795357,True,False,False,0,0,0.0,0.0,0.007397474721074104,COMPLETED,0.375,10124.343,0.0,0.0,0,0
qBraid GPU-parallel random restart baseline,renewable_shortfall,MG1-MG2-MG3,22650.75263560448,22650.75263560448,22665.152635604645,1.0,1.0,0.0,0.0,True,0.007441269233822823,512,"qBraid GPU batch random restart baseline using qbraid_cupy_cuda:device_0; restarts=512, local_steps=0, median_energy=35116532.643775, std_energy=5726151.447406.",13,classical,qci_small_synthetic,results/phase3/phase3_qci_small_qbraid_gpu/qci_payloads/renewable_shortfall_MG1-MG2-MG3.json,renewable_shortfall_MG1-MG2-MG3.json,512,qbraid_cupy_cuda:device_0,22650.75263560349,35116532.64377473,35578616.15528952,5726151.447406421,512,0,,22650.75263560448,0.007441269233822823,0.007441269233822823,22665.152635604645,22665.152635604645,True,False,False,0,0,0.0,0.0,0.007441269233822823,COMPLETED,0.125,10326.82986,0.0,0.0,0,0
qBraid GPU-parallel random restart baseline,demand_surge,MG1-MG2-MG3,22725.277040168596,22725.277040168596,22739.677040168644,1.0,1.0,0.0,0.0,True,0.007036060094833374,512,"qBraid GPU batch random restart baseline using qbraid_cupy_cuda:device_0; restarts=512, local_steps=0, median_energy=42078561.915481, std_energy=7199500.636998.",13,classical,qci_small_synthetic,results/phase3/phase3_qci_small_qbraid_gpu/qci_payloads/demand_surge_MG1-MG2-MG3.json,demand_surge_MG1-MG2-MG3.json,512,qbraid_cupy_cuda:device_0,22725.277040168363,42078561.9154805,42730861.25608918,7199500.636998213,512,0,,22725.277040168596,0.007036060094833374,0.007036060094833374,22739.677040168644,22739.677040168644,True,False,False,0,0,0.0,0.0,0.007036060094833374,COMPLETED,0.125,12372.342199800001,0.0,0.0,0,0
qBraid GPU-parallel random restart baseline,pcc_failure,MG1-MG2-MG3,74337.13526797318,74337.13526797318,22440.512233424328,1.0,0.9856348043586406,74.15860433507169,0.0,True,0.007422683760523796,512,"qBraid GPU batch random restart baseline using qbraid_cupy_cuda:device_0; restarts=512, local_steps=0, median_energy=36350960.752427, std_energy=6232371.912920.",13,classical,qci_small_synthetic,results/phase3/phase3_qci_small_qbraid_gpu/qci_payloads/pcc_failure_MG1-MG2-MG3.json,pcc_failure_MG1-MG2-MG3.json,512,qbraid_cupy_cuda:device_0,74337.13526797302,36350960.75242691,36842561.828072615,6232371.912919559,512,0,,74337.13526797318,0.007422683760523796,0.007422683760523796,22440.512233424328,22440.512233424328,True,False,False,0,0,0.0,0.0,0.007422683760523796,COMPLETED,0.0625,10630.560150000001,0.0,0.006975982759955662,0,0
qBraid GPU-parallel random restart baseline,local_generator_failure,MG1-MG2-MG3,47892.84817926389,47892.84817926389,15242.71417926372,1.0,0.9908739176391357,46.66362000000004,0.0,True,0.015534795820713043,512,"qBraid GPU batch random restart baseline using qbraid_cupy_cuda:device_0; restarts=512, local_steps=0, median_energy=36374538.223763, std_energy=6165423.396310.",13,classical,qci_small_synthetic,results/phase3/phase3_qci_small_qbraid_gpu/qci_payloads/local_generator_failure_MG1-MG2-MG3.json,local_generator_failure_MG1-MG2-MG3.json,512,qbraid_cupy_cuda:device_0,47892.848179263834,36374538.22376297,36944945.48480089,6165423.396310358,512,0,,47892.84817926389,0.015534795820713043,0.015534795820713043,15242.71417926372,15242.71417926372,True,False,False,0,0,0.0,0.0,0.015534795820713043,COMPLETED,0.0625,10529.31672,0.0,0.004431780450802132,0,0
qBraid GPU-parallel random restart baseline,storm_forced_islanding,MG1-MG2-MG3,2138117.013435573,2138117.013435573,22356.01930193228,0.9989538604180611,0.49484081743733,2937.1260192909167,6.428729099999941,True,0.00724402442574501,512,"qBraid GPU batch random restart baseline using qbraid_cupy_cuda:device_0; restarts=512, local_steps=0, median_energy=37858159.085996, std_energy=5413049.470266.",13,classical,qci_small_synthetic,results/phase3/phase3_qci_small_qbraid_gpu/qci_payloads/storm_forced_islanding_MG1-MG2-MG3.json,storm_forced_islanding_MG1-MG2-MG3.json,512,qbraid_cupy_cuda:device_0,2138117.0134355724,37858159.08599648,38231526.6304029,5413049.470265714,512,0,,2138117.013435573,0.00724402442574501,0.00724402442574501,22356.01930193228,22357.626484207278,True,False,False,0,0,0.0,0.0,0.00724402442574501,COMPLETED,0.0625,11946.724740000001,0.0,0.24585198731974103,4,4
qBraid GPU-parallel random restart baseline,restoration,MG1-MG2-MG3,35487.67347190309,35487.67347190309,22408.963534706505,1.0,0.9961503045831922,18.70444276742319,0.0,True,0.007482811808586121,512,"qBraid GPU batch random restart baseline using qbraid_cupy_cuda:device_0; restarts=512, local_steps=0, median_energy=32997254.166162, std_energy=5529537.337011.",13,classical,qci_small_synthetic,results/phase3/phase3_qci_small_qbraid_gpu/qci_payloads/restoration_MG1-MG2-MG3.json,restoration_MG1-MG2-MG3.json,512,qbraid_cupy_cuda:device_0,35487.67347190255,32997254.166161627,33439273.02120828,5529537.3370108,512,0,,35487.67347190309,0.007482811808586121,0.007482811808586121,22408.963534706505,22408.963534706505,True,False,False,0,0,0.0,0.0,0.007482811808586121,COMPLETED,0.125,10006.54084,0.0,0.0018692216487694053,0,0
qBraid GPU-parallel random restart baseline,combined_high_stress,MG1-MG2-MG3,15558069.274899298,15558069.274899298,16915.457694558812,0.8197331302785233,0.2608386485511962,5955.712336523494,1222.813933509494,True,0.01933380775153637,512,"qBraid GPU batch random restart baseline using qbraid_cupy_cuda:device_0; restarts=512, local_steps=0, median_energy=45291639.174325, std_energy=5457616.196164.",13,classical,qci_small_synthetic,results/phase3/phase3_qci_small_qbraid_gpu/qci_payloads/combined_high_stress_MG1-MG2-MG3.json,combined_high_stress_MG1-MG2-MG3.json,512,qbraid_cupy_cuda:device_0,15558069.274899306,45291639.17432454,45534301.18101512,5457616.196164299,512,0,,15558069.274899298,0.01933380775153637,0.01933380775153637,16915.457694558812,17221.161177936185,True,False,False,0,0,0.0,0.0,0.01933380775153637,COMPLETED,0.0625,13186.41898,0.0,0.4516550206357461,4,4
qBraid GPU-parallel random restart baseline,normal,MG1-MG2-MG3,21620.49591279543,21620.49591279543,21634.895912795357,1.0,1.0,0.0,0.0,True,0.006185548380017281,512,"qBraid GPU batch random restart baseline using qbraid_cupy_cuda:device_0; restarts=512, local_steps=0, median_energy=37734345.577655, std_energy=6410657.824237.",14,classical,qci_small_synthetic,results/phase3/phase3_qci_small_qbraid_gpu/qci_payloads/normal_MG1-MG2-MG3.json,normal_MG1-MG2-MG3.json,512,qbraid_cupy_cuda:device_0,21620.495912795774,37734345.577655226,38012736.15027285,6410657.824237298,512,0,,21620.49591279543,0.006185548380017281,0.006185548380017281,21634.895912795357,21634.895912795357,True,False,False,0,0,0.0,0.0,0.006185548380017281,COMPLETED,0.375,10124.343,0.0,0.0,0,0
qBraid GPU-parallel random restart baseline,renewable_shortfall,MG1-MG2-MG3,22650.75263560448,22650.75263560448,22665.152635604645,1.0,1.0,0.0,0.0,True,0.00985674187541008,512,"qBraid GPU batch random restart baseline using qbraid_cupy_cuda:device_0; restarts=512, local_steps=0, median_energy=35691624.994376, std_energy=5569579.933237.",14,classical,qci_small_synthetic,results/phase3/phase3_qci_small_qbraid_gpu/qci_payloads/renewable_shortfall_MG1-MG2-MG3.json,renewable_shortfall_MG1-MG2-MG3.json,512,qbraid_cupy_cuda:device_0,22650.75263560349,35691624.994375646,35672067.63286924,5569579.933236567,512,0,,22650.75263560448,0.00985674187541008,0.00985674187541008,22665.152635604645,22665.152635604645,True,False,False,0,0,0.0,0.0,0.00985674187541008,COMPLETED,0.125,10326.82986,0.0,0.0,0,0
qBraid GPU-parallel random restart baseline,demand_surge,MG1-MG2-MG3,22725.277040168596,22725.277040168596,22739.677040168644,1.0,1.0,0.0,0.0,True,0.005861300975084305,512,"qBraid GPU batch random restart baseline using qbraid_cupy_cuda:device_0; restarts=512, local_steps=0, median_energy=42552909.482757, std_energy=6913873.732989.",14,classical,qci_small_synthetic,results/phase3/phase3_qci_small_qbraid_gpu/qci_payloads/demand_surge_MG1-MG2-MG3.json,demand_surge_MG1-MG2-MG3.json,512,qbraid_cupy_cuda:device_0,22725.277040168363,42552909.48275725,42795891.8815766,6913873.73298942,512,0,,22725.277040168596,0.005861300975084305,0.005861300975084305,22739.677040168644,22739.677040168644,True,False,False,0,0,0.0,0.0,0.005861300975084305,COMPLETED,0.125,12372.342199800001,0.0,0.0,0,0
qBraid GPU-parallel random restart baseline,pcc_failure,MG1-MG2-MG3,74337.13526797318,74337.13526797318,22440.512233424328,1.0,0.9856348043586406,74.15860433507169,0.0,True,0.02089991793036461,512,"qBraid GPU batch random restart baseline using qbraid_cupy_cuda:device_0; restarts=512, local_steps=0, median_energy=36969239.827420, std_energy=6077712.951455.",14,classical,qci_small_synthetic,results/phase3/phase3_qci_small_qbraid_gpu/qci_payloads/pcc_failure_MG1-MG2-MG3.json,pcc_failure_MG1-MG2-MG3.json,512,qbraid_cupy_cuda:device_0,74337.13526797302,36969239.8274202,37015450.86235249,6077712.951455007,512,0,,74337.13526797318,0.02089991793036461,0.02089991793036461,22440.512233424328,22440.512233424328,True,False,False,0,0,0.0,0.0,0.02089991793036461,COMPLETED,0.0625,10630.560150000001,0.0,0.006975982759955662,0,0
qBraid GPU-parallel random restart baseline,local_generator_failure,MG1-MG2-MG3,47892.84817926389,47892.84817926389,15242.71417926372,1.0,0.9908739176391357,46.66362000000004,0.0,True,0.009111698716878891,512,"qBraid GPU batch random restart baseline using qbraid_cupy_cuda:device_0; restarts=512, local_steps=0, median_energy=36819094.448662, std_energy=5831011.307618.",14,classical,qci_small_synthetic,results/phase3/phase3_qci_small_qbraid_gpu/qci_payloads/local_generator_failure_MG1-MG2-MG3.json,local_generator_failure_MG1-MG2-MG3.json,512,qbraid_cupy_cuda:device_0,47892.848179263834,36819094.44866182,36912602.1572583,5831011.307618132,512,0,,47892.84817926389,0.009111698716878891,0.009111698716878891,15242.71417926372,15242.71417926372,True,False,False,0,0,0.0,0.0,0.009111698716878891,COMPLETED,0.0625,10529.31672,0.0,0.004431780450802132,0,0
qBraid GPU-parallel random restart baseline,storm_forced_islanding,MG1-MG2-MG3,2138117.013435573,2138117.013435573,22356.01930193228,0.9989538604180611,0.49484081743733,2937.1260192909167,6.428729099999941,True,0.00956634245812893,512,"qBraid GPU batch random restart baseline using qbraid_cupy_cuda:device_0; restarts=512, local_steps=0, median_energy=38203671.168546, std_energy=5211586.320410.",14,classical,qci_small_synthetic,results/phase3/phase3_qci_small_qbraid_gpu/qci_payloads/storm_forced_islanding_MG1-MG2-MG3.json,storm_forced_islanding_MG1-MG2-MG3.json,512,qbraid_cupy_cuda:device_0,2138117.0134355724,38203671.16854592,38280622.19898899,5211586.320410255,512,0,,2138117.013435573,0.00956634245812893,0.00956634245812893,22356.01930193228,22357.626484207278,True,False,False,0,0,0.0,0.0,0.00956634245812893,COMPLETED,0.0625,11946.724740000001,0.0,0.24585198731974103,4,4
qBraid GPU-parallel random restart baseline,restoration,MG1-MG2-MG3,35487.67347190309,35487.67347190309,22408.963534706505,1.0,0.9961503045831922,18.70444276742319,0.0,True,0.008076800033450127,512,"qBraid GPU batch random restart baseline using qbraid_cupy_cuda:device_0; restarts=512, local_steps=0, median_energy=33148280.536780, std_energy=5229055.272160.",14,classical,qci_small_synthetic,results/phase3/phase3_qci_small_qbraid_gpu/qci_payloads/restoration_MG1-MG2-MG3.json,restoration_MG1-MG2-MG3.json,512,qbraid_cupy_cuda:device_0,35487.67347190255,33148280.536780193,33380724.92776483,5229055.272159763,512,0,,35487.67347190309,0.008076800033450127,0.008076800033450127,22408.963534706505,22408.963534706505,True,False,False,0,0,0.0,0.0,0.008076800033450127,COMPLETED,0.125,10006.54084,0.0,0.0018692216487694053,0,0
qBraid GPU-parallel random restart baseline,combined_high_stress,MG1-MG2-MG3,15558069.274899298,15558069.274899298,16915.457694558812,0.8197331302785233,0.2608386485511962,5955.712336523494,1222.813933509494,True,0.009820956736803055,512,"qBraid GPU batch random restart baseline using qbraid_cupy_cuda:device_0; restarts=512, local_steps=0, median_energy=45641982.570159, std_energy=5341066.411960.",14,classical,qci_small_synthetic,results/phase3/phase3_qci_small_qbraid_gpu/qci_payloads/combined_high_stress_MG1-MG2-MG3.json,combined_high_stress_MG1-MG2-MG3.json,512,qbraid_cupy_cuda:device_0,15558069.274899306,45641982.57015853,45585639.9121092,5341066.411960335,512,0,,15558069.274899298,0.009820956736803055,0.009820956736803055,16915.457694558812,17221.161177936185,True,False,False,0,0,0.0,0.0,0.009820956736803055,COMPLETED,0.0625,13186.41898,0.0,0.4516550206357461,4,4
qBraid GPU-parallel random restart baseline,normal,MG1-MG2-MG3,21620.49591279543,21620.49591279543,21634.895912795357,1.0,1.0,0.0,0.0,True,0.008619885891675949,512,"qBraid GPU batch random restart baseline using qbraid_cupy_cuda:device_0; restarts=512, local_steps=0, median_energy=38518207.254207, std_energy=6505757.633261.",15,classical,qci_small_synthetic,results/phase3/phase3_qci_small_qbraid_gpu/qci_payloads/normal_MG1-MG2-MG3.json,normal_MG1-MG2-MG3.json,512,qbraid_cupy_cuda:device_0,21620.495912795774,38518207.25420672,38231885.60638077,6505757.633261335,512,0,,21620.49591279543,0.008619885891675949,0.008619885891675949,21634.895912795357,21634.895912795357,True,False,False,0,0,0.0,0.0,0.008619885891675949,COMPLETED,0.375,10124.343,0.0,0.0,0,0
qBraid GPU-parallel random restart baseline,renewable_shortfall,MG1-MG2-MG3,22650.75263560448,22650.75263560448,22665.152635604645,1.0,1.0,0.0,0.0,True,0.007141919806599617,512,"qBraid GPU batch random restart baseline using qbraid_cupy_cuda:device_0; restarts=512, local_steps=0, median_energy=35728598.757233, std_energy=5609559.776310.",15,classical,qci_small_synthetic,results/phase3/phase3_qci_small_qbraid_gpu/qci_payloads/renewable_shortfall_MG1-MG2-MG3.json,renewable_shortfall_MG1-MG2-MG3.json,512,qbraid_cupy_cuda:device_0,22650.75263560349,35728598.75723295,35808913.654477045,5609559.776310262,512,0,,22650.75263560448,0.007141919806599617,0.007141919806599617,22665.152635604645,22665.152635604645,True,False,False,0,0,0.0,0.0,0.007141919806599617,COMPLETED,0.125,10326.82986,0.0,0.0,0,0
qBraid GPU-parallel random restart baseline,demand_surge,MG1-MG2-MG3,22725.277040168596,22725.277040168596,22739.677040168644,1.0,1.0,0.0,0.0,True,0.026078151538968086,512,"qBraid GPU batch random restart baseline using qbraid_cupy_cuda:device_0; restarts=512, local_steps=0, median_energy=42947464.981852, std_energy=7039967.701964.",15,classical,qci_small_synthetic,results/phase3/phase3_qci_small_qbraid_gpu/qci_payloads/demand_surge_MG1-MG2-MG3.json,demand_surge_MG1-MG2-MG3.json,512,qbraid_cupy_cuda:device_0,22725.277040168363,42947464.98185239,42962041.05130094,7039967.701963853,512,0,,22725.277040168596,0.026078151538968086,0.026078151538968086,22739.677040168644,22739.677040168644,True,False,False,0,0,0.0,0.0,0.026078151538968086,COMPLETED,0.125,12372.342199800001,0.0,0.0,0,0
qBraid GPU-parallel random restart baseline,pcc_failure,MG1-MG2-MG3,74337.13526797318,74337.13526797318,22440.512233424328,1.0,0.9856348043586406,74.15860433507169,0.0,True,0.006352949887514114,512,"qBraid GPU batch random restart baseline using qbraid_cupy_cuda:device_0; restarts=512, local_steps=0, median_energy=37004913.253481, std_energy=6195502.370050.",15,classical,qci_small_synthetic,results/phase3/phase3_qci_small_qbraid_gpu/qci_payloads/pcc_failure_MG1-MG2-MG3.json,pcc_failure_MG1-MG2-MG3.json,512,qbraid_cupy_cuda:device_0,74337.13526797302,37004913.253480814,37038392.120839134,6195502.370049881,512,0,,74337.13526797318,0.006352949887514114,0.006352949887514114,22440.512233424328,22440.512233424328,True,False,False,0,0,0.0,0.0,0.006352949887514114,COMPLETED,0.0625,10630.560150000001,0.0,0.006975982759955662,0,0
qBraid GPU-parallel random restart baseline,local_generator_failure,MG1-MG2-MG3,47892.84817926389,47892.84817926389,15242.71417926372,1.0,0.9908739176391357,46.66362000000004,0.0,True,0.011484555900096893,512,"qBraid GPU batch random restart baseline using qbraid_cupy_cuda:device_0; restarts=512, local_steps=0, median_energy=37224302.361952, std_energy=5955396.147069.",15,classical,qci_small_synthetic,results/phase3/phase3_qci_small_qbraid_gpu/qci_payloads/local_generator_failure_MG1-MG2-MG3.json,local_generator_failure_MG1-MG2-MG3.json,512,qbraid_cupy_cuda:device_0,47892.848179263834,37224302.36195204,37164965.41201091,5955396.147068982,512,0,,47892.84817926389,0.011484555900096893,0.011484555900096893,15242.71417926372,15242.71417926372,True,False,False,0,0,0.0,0.0,0.011484555900096893,COMPLETED,0.0625,10529.31672,0.0,0.004431780450802132,0,0
qBraid GPU-parallel random restart baseline,storm_forced_islanding,MG1-MG2-MG3,2138117.013435573,2138117.013435573,22356.01930193228,0.9989538604180611,0.49484081743733,2937.1260192909167,6.428729099999941,True,0.007215028628706932,512,"qBraid GPU batch random restart baseline using qbraid_cupy_cuda:device_0; restarts=512, local_steps=0, median_energy=38195718.958579, std_energy=5270368.672504.",15,classical,qci_small_synthetic,results/phase3/phase3_qci_small_qbraid_gpu/qci_payloads/storm_forced_islanding_MG1-MG2-MG3.json,storm_forced_islanding_MG1-MG2-MG3.json,512,qbraid_cupy_cuda:device_0,2138117.0134355724,38195718.95857875,38299979.309436105,5270368.672503873,512,0,,2138117.013435573,0.007215028628706932,0.007215028628706932,22356.01930193228,22357.626484207278,True,False,False,0,0,0.0,0.0,0.007215028628706932,COMPLETED,0.0625,11946.724740000001,0.0,0.24585198731974103,4,4
qBraid GPU-parallel random restart baseline,restoration,MG1-MG2-MG3,35487.67347190309,35487.67347190309,22408.963534706505,1.0,0.9961503045831922,18.70444276742319,0.0,True,0.009291568771004677,512,"qBraid GPU batch random restart baseline using qbraid_cupy_cuda:device_0; restarts=512, local_steps=0, median_energy=33629704.156091, std_energy=5381003.130384.",15,classical,qci_small_synthetic,results/phase3/phase3_qci_small_qbraid_gpu/qci_payloads/restoration_MG1-MG2-MG3.json,restoration_MG1-MG2-MG3.json,512,qbraid_cupy_cuda:device_0,35487.67347190255,33629704.15609069,33491495.41533047,5381003.13038364,512,0,,35487.67347190309,0.009291568771004677,0.009291568771004677,22408.963534706505,22408.963534706505,True,False,False,0,0,0.0,0.0,0.009291568771004677,COMPLETED,0.125,10006.54084,0.0,0.0018692216487694053,0,0
qBraid GPU-parallel random restart baseline,combined_high_stress,MG1-MG2-MG3,15558069.274899298,15558069.274899298,16915.457694558812,0.8197331302785233,0.2608386485511962,5955.712336523494,1222.813933509494,True,0.008393095806241035,512,"qBraid GPU batch random restart baseline using qbraid_cupy_cuda:device_0; restarts=512, local_steps=0, median_energy=45368389.988550, std_energy=5435861.816989.",15,classical,qci_small_synthetic,results/phase3/phase3_qci_small_qbraid_gpu/qci_payloads/combined_high_stress_MG1-MG2-MG3.json,combined_high_stress_MG1-MG2-MG3.json,512,qbraid_cupy_cuda:device_0,15558069.274899306,45368389.988549694,45539208.77816045,5435861.816988582,512,0,,15558069.274899298,0.008393095806241035,0.008393095806241035,16915.457694558812,17221.161177936185,True,False,False,0,0,0.0,0.0,0.008393095806241035,COMPLETED,0.0625,13186.41898,0.0,0.4516550206357461,4,4
